service_id,date,exception_type
PE00100105_718PE003,20170127,1
PE00100105_718PE004,20170127,1
PE00100105_718PE001,20170130,1
PE00100105_718PE002,20170130,1
PE00100105_718PE003,20170130,1
PE00100105_718PE004,20170130,1
PE00100105_718PE001,20170131,1
PE00100105_718PE002,20170131,1
PE00100105_718PE003,20170131,1
PE00100105_718PE004,20170131,1
PE00100107_680PE001,20170107,1
PE00100107_680PE003,20170107,1
PE00100107_680PE005,20170107,1
PE00100107_680PE007,20170107,1
PE00100107_680PE001,20170114,1
PE00100107_680PE003,20170114,1
PE00100107_680PE005,20170114,1
PE00100107_680PE007,20170114,1
PE00100107_680PE001,20170121,1
PE00100107_680PE003,20170121,1
PE00100107_680PE005,20170121,1
PE00100107_680PE007,20170121,1
PE00100107_680PE001,20170128,1
PE00100107_680PE003,20170128,1
PE00100107_680PE005,20170128,1
PE00100107_680PE007,20170128,1
PE00100108_680PE001,20170108,1
PE00100108_680PE003,20170108,1
PE00100108_680PE005,20170108,1
PE00100108_680PE001,20170115,1
PE00100108_680PE003,20170115,1
PE00100108_680PE005,20170115,1
PE00100108_680PE001,20170122,1
PE00100108_680PE003,20170122,1
PE00100108_680PE005,20170122,1
PE00100108_680PE001,20170129,1
PE00100108_680PE003,20170129,1
PE00100108_680PE005,20170129,1
PE00100109_621PE001,20170102,1
PE00100109_621PE002,20170102,1
PE00100109_621PE003,20170102,1
PE00100109_621PE004,20170102,1
PE00100109_621PE001,20170103,1
PE00100109_621PE002,20170103,1
PE00100109_621PE003,20170103,1
PE00100109_621PE004,20170103,1
PE00100116_901PE001,20170102,1
PE00100116_901PE002,20170102,1
PE00100116_901PE003,20170102,1
PE00100116_901PE004,20170102,1
PE00100116_901PE005,20170102,1
PE00100116_901PE006,20170102,1
PE00100116_901PE007,20170102,1
PE00100116_901PE008,20170102,1
PE00100116_901PE001,20170103,1
PE00100116_901PE002,20170103,1
PE00100116_901PE003,20170103,1
PE00100116_901PE004,20170103,1
PE00100116_901PE005,20170103,1
PE00100116_901PE006,20170103,1
PE00100116_901PE007,20170103,1
PE00100116_901PE008,20170103,1
PE00100117_901PE001,20170107,1
PE00100117_901PE002,20170107,1
PE00100117_901PE003,20170107,1
PE00100117_901PE004,20170107,1
PE00100117_901PE005,20170107,1
PE00100117_901PE006,20170107,1
PE00100117_901PE001,20170114,1
PE00100117_901PE002,20170114,1
PE00100117_901PE003,20170114,1
PE00100117_901PE004,20170114,1
PE00100117_901PE005,20170114,1
PE00100117_901PE006,20170114,1
PE00100117_901PE001,20170121,1
PE00100117_901PE002,20170121,1
PE00100117_901PE003,20170121,1
PE00100117_901PE004,20170121,1
PE00100117_901PE005,20170121,1
PE00100117_901PE006,20170121,1
PE00100117_901PE001,20170128,1
PE00100117_901PE002,20170128,1
PE00100117_901PE003,20170128,1
PE00100117_901PE004,20170128,1
PE00100117_901PE005,20170128,1
PE00100117_901PE006,20170128,1
PE00100118_510PE001,20170102,1
PE00100118_510PE003,20170102,1
PE00100118_510PE005,20170102,1
PE00100118_510PE007,20170102,1
PE00100118_510PE001,20170103,1
PE00100118_510PE003,20170103,1
PE00100118_510PE005,20170103,1
PE00100118_510PE007,20170103,1
PE00100119_510PE001,20170107,1
PE00100119_510PE005,20170107,1
PE00100119_510PE001,20170114,1
PE00100119_510PE005,20170114,1
PE00100119_510PE001,20170121,1
PE00100119_510PE005,20170121,1
PE00100119_510PE001,20170128,1
PE00100119_510PE005,20170128,1
PE00100120_510PE001,20170108,1
PE00100120_510PE005,20170108,1
PE00100120_510PE001,20170115,1
PE00100120_510PE005,20170115,1
PE00100120_510PE001,20170122,1
PE00100120_510PE005,20170122,1
PE00100120_510PE001,20170129,1
PE00100120_510PE005,20170129,1
PE00100121_601PE001,20170102,1
PE00100121_601PE002,20170102,1
PE00100121_601PE003,20170102,1
PE00100121_601PE004,20170102,1
PE00100121_601PE001,20170103,1
PE00100121_601PE002,20170103,1
PE00100121_601PE003,20170103,1
PE00100121_601PE004,20170103,1
PE00100122_601PE001,20170107,1
PE00100122_601PE002,20170107,1
PE00100122_601PE003,20170107,1
PE00100122_601PE001,20170114,1
PE00100122_601PE002,20170114,1
PE00100122_601PE003,20170114,1
PE00100122_601PE001,20170121,1
PE00100122_601PE002,20170121,1
PE00100122_601PE003,20170121,1
PE00100122_601PE001,20170128,1
PE00100122_601PE002,20170128,1
PE00100122_601PE003,20170128,1
PE00100123_601PE001,20170108,1
PE00100123_601PE002,20170108,1
PE00100123_601PE001,20170115,1
PE00100123_601PE002,20170115,1
PE00100123_601PE001,20170122,1
PE00100123_601PE002,20170122,1
PE00100123_601PE001,20170129,1
PE00100123_601PE002,20170129,1
RM00100002_101RM001,20170107,1
RM00100002_101RM002,20170107,1
RM00100002_101RM003,20170107,1
RM00100002_101RM004,20170107,1
RM00100002_101RM005,20170107,1
RM00100002_101RM006,20170107,1
RM00100002_101RM007,20170107,1
RM00100002_101RM001,20170114,1
RM00100002_101RM002,20170114,1
RM00100002_101RM003,20170114,1
RM00100002_101RM004,20170114,1
RM00100002_101RM005,20170114,1
RM00100002_101RM006,20170114,1
RM00100002_101RM007,20170114,1
RM00100002_101RM001,20170121,1
RM00100002_101RM002,20170121,1
RM00100002_101RM003,20170121,1
RM00100002_101RM004,20170121,1
RM00100002_101RM005,20170121,1
RM00100002_101RM006,20170121,1
RM00100002_101RM007,20170121,1
RM00100002_101RM001,20170128,1
RM00100002_101RM002,20170128,1
RM00100002_101RM003,20170128,1
RM00100002_101RM004,20170128,1
RM00100002_101RM005,20170128,1
RM00100002_101RM006,20170128,1
RM00100002_101RM007,20170128,1
RM00100005_203RM001,20170107,1
RM00100005_203RM002,20170107,1
RM00100005_203RM003,20170107,1
RM00100005_203RM004,20170107,1
RM00100005_203RM005,20170107,1
RM00100005_203RM006,20170107,1
RM00100005_203RM007,20170107,1
RM00100005_203RM008,20170107,1
RM00100005_203RM001,20170114,1
RM00100005_203RM002,20170114,1
RM00100005_203RM003,20170114,1
RM00100005_203RM004,20170114,1
RM00100005_203RM005,20170114,1
RM00100005_203RM006,20170114,1
RM00100005_203RM007,20170114,1
RM00100005_203RM008,20170114,1
RM00100005_203RM001,20170121,1
RM00100005_203RM002,20170121,1
RM00100005_203RM003,20170121,1
RM00100005_203RM004,20170121,1
RM00100005_203RM005,20170121,1
RM00100005_203RM006,20170121,1
RM00100005_203RM007,20170121,1
RM00100005_203RM008,20170121,1
