route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
503,BB00100045_331BB003,BB00100045_331BB003_22,Centro do Recife,0,,Route_1306
503,BB00100045_331BB003,BB00100045_331BB003_23,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB004,BB00100045_331BB004_2,Centro do Recife,0,,Route_1306
503,BB00100045_331BB004,BB00100045_331BB004_3,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB004,BB00100045_331BB004_4,Centro do Recife,0,,Route_1306
503,BB00100045_331BB004,BB00100045_331BB004_5,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB004,BB00100045_331BB004_8,Centro do Recife,0,,Route_1306
503,BB00100045_331BB004,BB00100045_331BB004_9,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB004,BB00100045_331BB004_10,PCR,0,,Route_1307
503,BB00100045_331BB004,BB00100045_331BB004_11,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB004,BB00100045_331BB004_12,Centro do Recife,0,,Route_1306
503,BB00100045_331BB004,BB00100045_331BB004_13,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB004,BB00100045_331BB004_16,Centro do Recife,0,,Route_1306
503,BB00100045_331BB004,BB00100045_331BB004_17,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB004,BB00100045_331BB004_18,Centro do Recife,0,,Route_1306
503,BB00100045_331BB004,BB00100045_331BB004_19,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB004,BB00100045_331BB004_20,Centro do Recife,0,,Route_1306
503,BB00100045_331BB004,BB00100045_331BB004_21,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB005,BB00100045_331BB005_2,Centro do Recife,0,,Route_1306
503,BB00100045_331BB005,BB00100045_331BB005_3,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB005,BB00100045_331BB005_4,Centro do Recife,0,,Route_1306
503,BB00100045_331BB005,BB00100045_331BB005_5,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB005,BB00100045_331BB005_6,Centro do Recife,0,,Route_1306
503,BB00100045_331BB005,BB00100045_331BB005_7,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB005,BB00100045_331BB005_8,Centro do Recife,0,,Route_1306
503,BB00100045_331BB005,BB00100045_331BB005_9,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB005,BB00100045_331BB005_10,Centro do Recife,0,,Route_1306
503,BB00100045_331BB005,BB00100045_331BB005_11,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB005,BB00100045_331BB005_14,PCR,0,,Route_1307
503,BB00100045_331BB005,BB00100045_331BB005_15,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB005,BB00100045_331BB005_16,PCR,0,,Route_1307
503,BB00100045_331BB005,BB00100045_331BB005_17,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB005,BB00100045_331BB005_18,Centro do Recife,0,,Route_1306
503,BB00100045_331BB005,BB00100045_331BB005_19,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB006,BB00100045_331BB006_2,Centro do Recife,0,,Route_1306
503,BB00100045_331BB006,BB00100045_331BB006_3,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB006,BB00100045_331BB006_4,PCR,0,,Route_1307
503,BB00100045_331BB006,BB00100045_331BB006_5,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB006,BB00100045_331BB006_8,Centro do Recife,0,,Route_1306
503,BB00100045_331BB006,BB00100045_331BB006_9,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB006,BB00100045_331BB006_10,Centro do Recife,0,,Route_1306
503,BB00100045_331BB006,BB00100045_331BB006_11,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB006,BB00100045_331BB006_12,Centro do Recife,0,,Route_1306
503,BB00100045_331BB006,BB00100045_331BB006_13,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB006,BB00100045_331BB006_16,Centro do Recife,0,,Route_1306
503,BB00100045_331BB006,BB00100045_331BB006_17,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB006,BB00100045_331BB006_18,Centro do Recife,0,,Route_1306
503,BB00100045_331BB006,BB00100045_331BB006_19,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB006,BB00100045_331BB006_22,Centro do Recife,0,,Route_1306
503,BB00100045_331BB006,BB00100045_331BB006_23,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB007,BB00100045_331BB007_2,PCR,0,,Route_1307
503,BB00100045_331BB007,BB00100045_331BB007_3,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB007,BB00100045_331BB007_4,Centro do Recife,0,,Route_1306
503,BB00100045_331BB007,BB00100045_331BB007_5,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB007,BB00100045_331BB007_8,Centro do Recife,0,,Route_1306
503,BB00100045_331BB007,BB00100045_331BB007_9,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB007,BB00100045_331BB007_10,Centro do Recife,0,,Route_1306
503,BB00100045_331BB007,BB00100045_331BB007_11,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB007,BB00100045_331BB007_14,Centro do Recife,0,,Route_1306
503,BB00100045_331BB007,BB00100045_331BB007_15,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB007,BB00100045_331BB007_16,Centro do Recife,0,,Route_1306
503,BB00100045_331BB007,BB00100045_331BB007_17,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB008,BB00100045_331BB008_2,PCR,0,,Route_1307
503,BB00100045_331BB008,BB00100045_331BB008_3,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB008,BB00100045_331BB008_6,Centro do Recife,0,,Route_1306
503,BB00100045_331BB008,BB00100045_331BB008_7,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB008,BB00100045_331BB008_8,Centro do Recife,0,,Route_1306
503,BB00100045_331BB008,BB00100045_331BB008_9,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB008,BB00100045_331BB008_10,PCR,0,,Route_1307
503,BB00100045_331BB008,BB00100045_331BB008_11,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB008,BB00100045_331BB008_12,Centro do Recife,0,,Route_1306
503,BB00100045_331BB008,BB00100045_331BB008_13,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB008,BB00100045_331BB008_14,Centro do Recife,0,,Route_1306
503,BB00100045_331BB008,BB00100045_331BB008_15,Jardim Planalto,1,,Route_1308
503,BB00100045_331BB008,BB00100045_331BB008_18,Centro do Recife,0,,Route_1306
503,BB00100045_331BB008,BB00100045_331BB008_19,Jardim Planalto,1,,Route_1308
499,BB00100046_332BB001,BB00100046_332BB001_2,R do Sol,0,,Route_1299
499,BB00100046_332BB001,BB00100046_332BB001_3,Totó,1,,Route_1300
499,BB00100046_332BB001,BB00100046_332BB001_4,R do Sol,0,,Route_1299
499,BB00100046_332BB001,BB00100046_332BB001_5,Totó,1,,Route_1300
499,BB00100046_332BB001,BB00100046_332BB001_6,R do Sol,0,,Route_1299
499,BB00100046_332BB001,BB00100046_332BB001_7,Totó,1,,Route_1300
499,BB00100046_332BB001,BB00100046_332BB001_10,R do Sol,0,,Route_1299
499,BB00100046_332BB001,BB00100046_332BB001_11,Totó,1,,Route_1300
499,BB00100046_332BB001,BB00100046_332BB001_12,R do Sol,0,,Route_1299
499,BB00100046_332BB001,BB00100046_332BB001_13,Totó,1,,Route_1300
499,BB00100046_332BB001,BB00100046_332BB001_14,R do Sol,0,,Route_1299
499,BB00100046_332BB001,BB00100046_332BB001_15,Totó,1,,Route_1300
499,BB00100046_332BB001,BB00100046_332BB001_16,R do Sol,0,,Route_1299
499,BB00100046_332BB001,BB00100046_332BB001_17,Totó,1,,Route_1300
499,BB00100046_332BB001,BB00100046_332BB001_20,R do Sol,0,,Route_1299
499,BB00100046_332BB001,BB00100046_332BB001_21,Totó,1,,Route_1300
499,BB00100046_332BB002,BB00100046_332BB002_2,R do Sol,0,,Route_1299
499,BB00100046_332BB002,BB00100046_332BB002_3,Totó,1,,Route_1300
499,BB00100046_332BB002,BB00100046_332BB002_4,R do Sol,0,,Route_1299
499,BB00100046_332BB002,BB00100046_332BB002_5,Totó,1,,Route_1300
499,BB00100046_332BB002,BB00100046_332BB002_6,R do Sol,0,,Route_1299
499,BB00100046_332BB002,BB00100046_332BB002_7,Totó,1,,Route_1300
499,BB00100046_332BB002,BB00100046_332BB002_10,R do Sol,0,,Route_1299
499,BB00100046_332BB002,BB00100046_332BB002_11,Totó,1,,Route_1300
499,BB00100046_332BB002,BB00100046_332BB002_12,R do Sol,0,,Route_1299
499,BB00100046_332BB002,BB00100046_332BB002_13,Totó,1,,Route_1300
499,BB00100046_332BB002,BB00100046_332BB002_16,R do Sol,0,,Route_1299
499,BB00100046_332BB002,BB00100046_332BB002_17,Totó,1,,Route_1300
499,BB00100046_332BB002,BB00100046_332BB002_18,R do Sol,0,,Route_1299
499,BB00100046_332BB002,BB00100046_332BB002_19,Totó,1,,Route_1300
499,BB00100046_332BB002,BB00100046_332BB002_20,R do Sol,0,,Route_1299
499,BB00100046_332BB002,BB00100046_332BB002_21,Totó,1,,Route_1300
499,BB00100046_332BB003,BB00100046_332BB003_2,R do Sol,0,,Route_1299
499,BB00100046_332BB003,BB00100046_332BB003_3,Totó,1,,Route_1300
499,BB00100046_332BB003,BB00100046_332BB003_4,R do Sol,0,,Route_1299
499,BB00100046_332BB003,BB00100046_332BB003_5,Totó,1,,Route_1300
499,BB00100046_332BB003,BB00100046_332BB003_6,R do Sol,0,,Route_1299
499,BB00100046_332BB003,BB00100046_332BB003_7,Totó,1,,Route_1300
499,BB00100046_332BB003,BB00100046_332BB003_10,R do Sol,0,,Route_1299
499,BB00100046_332BB003,BB00100046_332BB003_11,Totó,1,,Route_1300
499,BB00100046_332BB003,BB00100046_332BB003_12,R do Sol,0,,Route_1299
499,BB00100046_332BB003,BB00100046_332BB003_13,Totó,1,,Route_1300
499,BB00100046_332BB003,BB00100046_332BB003_14,R do Sol,0,,Route_1299
499,BB00100046_332BB003,BB00100046_332BB003_15,Totó,1,,Route_1300
499,BB00100046_332BB003,BB00100046_332BB003_16,R do Sol,0,,Route_1299
499,BB00100046_332BB003,BB00100046_332BB003_17,Totó,1,,Route_1300
499,BB00100046_332BB003,BB00100046_332BB003_20,R do Sol,0,,Route_1299
499,BB00100046_332BB003,BB00100046_332BB003_21,Totó,1,,Route_1300
499,BB00100046_332BB003,BB00100046_332BB003_22,R do Sol,0,,Route_1299
499,BB00100046_332BB003,BB00100046_332BB003_23,Totó,1,,Route_1300
499,BB00100046_332BB004,BB00100046_332BB004_2,R do Sol,0,,Route_1299
499,BB00100046_332BB004,BB00100046_332BB004_3,Totó,1,,Route_1300
499,BB00100046_332BB004,BB00100046_332BB004_4,R do Sol,0,,Route_1299
499,BB00100046_332BB004,BB00100046_332BB004_5,Totó,1,,Route_1300
499,BB00100046_332BB004,BB00100046_332BB004_6,R do Sol,0,,Route_1299
499,BB00100046_332BB004,BB00100046_332BB004_7,Totó,1,,Route_1300
499,BB00100046_332BB004,BB00100046_332BB004_10,R do Sol,0,,Route_1299
499,BB00100046_332BB004,BB00100046_332BB004_11,Totó,1,,Route_1300
499,BB00100046_332BB004,BB00100046_332BB004_12,R do Sol,0,,Route_1299
499,BB00100046_332BB004,BB00100046_332BB004_13,Totó,1,,Route_1300
499,BB00100046_332BB004,BB00100046_332BB004_14,R do Sol,0,,Route_1299
499,BB00100046_332BB004,BB00100046_332BB004_15,Totó,1,,Route_1300
499,BB00100046_332BB004,BB00100046_332BB004_16,R do Sol,0,,Route_1299
499,BB00100046_332BB004,BB00100046_332BB004_17,Totó,1,,Route_1300
499,BB00100046_332BB004,BB00100046_332BB004_20,R do Sol,0,,Route_1299
499,BB00100046_332BB004,BB00100046_332BB004_21,Totó,1,,Route_1300
499,BB00100046_332BB005,BB00100046_332BB005_2,R do Sol,0,,Route_1299
499,BB00100046_332BB005,BB00100046_332BB005_3,Totó,1,,Route_1300
499,BB00100046_332BB005,BB00100046_332BB005_4,R do Sol,0,,Route_1299
499,BB00100046_332BB005,BB00100046_332BB005_5,Totó,1,,Route_1300
499,BB00100046_332BB005,BB00100046_332BB005_8,R do Sol,0,,Route_1299
499,BB00100046_332BB005,BB00100046_332BB005_9,Totó,1,,Route_1300
499,BB00100046_332BB005,BB00100046_332BB005_10,R do Sol,0,,Route_1299
499,BB00100046_332BB005,BB00100046_332BB005_11,Totó,1,,Route_1300
499,BB00100046_332BB005,BB00100046_332BB005_14,R do Sol,0,,Route_1299
499,BB00100046_332BB005,BB00100046_332BB005_15,Totó,1,,Route_1300
499,BB00100046_332BB005,BB00100046_332BB005_16,R do Sol,0,,Route_1299
499,BB00100046_332BB005,BB00100046_332BB005_17,Totó,1,,Route_1300
499,BB00100046_332BB005,BB00100046_332BB005_18,R do Sol,0,,Route_1299
499,BB00100046_332BB005,BB00100046_332BB005_19,Totó,1,,Route_1300
483,BB00100047_333BB001,BB00100047_333BB001_2,Cais de Santa Rita,1,,Route_1268
483,BB00100047_333BB001,BB00100047_333BB001_3,Totó,0,,Route_1267
483,BB00100047_333BB001,BB00100047_333BB001_4,Cais de Santa Rita,1,,Route_1268
483,BB00100047_333BB001,BB00100047_333BB001_5,Totó,0,,Route_1267
483,BB00100047_333BB002,BB00100047_333BB002_2,Cais de Santa Rita,1,,Route_1268
483,BB00100047_333BB002,BB00100047_333BB002_3,Totó,0,,Route_1267
483,BB00100047_333BB002,BB00100047_333BB002_4,Cais de Santa Rita,1,,Route_1268
483,BB00100047_333BB002,BB00100047_333BB002_5,Totó,0,,Route_1267
497,BB00100048_341BB001,BB00100048_341BB001_2,Av guararapes,0,,Route_1295
497,BB00100048_341BB001,BB00100048_341BB001_3,Curado,1,,Route_1296
497,BB00100048_341BB001,BB00100048_341BB001_4,Av guararapes,0,,Route_1295
497,BB00100048_341BB001,BB00100048_341BB001_5,Curado,1,,Route_1296
497,BB00100048_341BB001,BB00100048_341BB001_8,Av guararapes,0,,Route_1295
497,BB00100048_341BB001,BB00100048_341BB001_9,Curado,1,,Route_1296
497,BB00100048_341BB001,BB00100048_341BB001_12,Av guararapes,0,,Route_1295
497,BB00100048_341BB001,BB00100048_341BB001_13,Curado,1,,Route_1296
497,BB00100048_341BB001,BB00100048_341BB001_14,Av guararapes,0,,Route_1295
497,BB00100048_341BB001,BB00100048_341BB001_15,Curado,1,,Route_1296
497,BB00100048_341BB001,BB00100048_341BB001_18,Av guararapes,0,,Route_1295
497,BB00100048_341BB001,BB00100048_341BB001_19,Curado,1,,Route_1296
497,BB00100048_341BB001,BB00100048_341BB001_20,Av guararapes,0,,Route_1295
497,BB00100048_341BB001,BB00100048_341BB001_21,Curado,1,,Route_1296
497,BB00100048_341BB001,BB00100048_341BB001_22,Av guararapes,0,,Route_1295
497,BB00100048_341BB001,BB00100048_341BB001_23,Curado,1,,Route_1296
497,BB00100048_341BB001,BB00100048_341BB001_24,Av guararapes,0,,Route_1295
497,BB00100048_341BB001,BB00100048_341BB001_25,Curado,1,,Route_1296
497,BB00100048_341BB002,BB00100048_341BB002_2,Av guararapes,0,,Route_1295
497,BB00100048_341BB002,BB00100048_341BB002_3,Curado,1,,Route_1296
497,BB00100048_341BB002,BB00100048_341BB002_4,Av guararapes,0,,Route_1295
497,BB00100048_341BB002,BB00100048_341BB002_5,Curado,1,,Route_1296
497,BB00100048_341BB002,BB00100048_341BB002_8,Av guararapes,0,,Route_1295
497,BB00100048_341BB002,BB00100048_341BB002_9,Curado,1,,Route_1296
497,BB00100048_341BB002,BB00100048_341BB002_12,Av guararapes,0,,Route_1295
497,BB00100048_341BB002,BB00100048_341BB002_13,Curado,1,,Route_1296
497,BB00100048_341BB002,BB00100048_341BB002_14,Av guararapes,0,,Route_1295
497,BB00100048_341BB002,BB00100048_341BB002_15,Curado,1,,Route_1296
497,BB00100048_341BB002,BB00100048_341BB002_18,Av guararapes,0,,Route_1295
497,BB00100048_341BB002,BB00100048_341BB002_19,Curado,1,,Route_1296
497,BB00100048_341BB002,BB00100048_341BB002_20,Av guararapes,0,,Route_1295
497,BB00100048_341BB002,BB00100048_341BB002_21,Curado,1,,Route_1296
497,BB00100048_341BB002,BB00100048_341BB002_24,Av guararapes,0,,Route_1295
497,BB00100048_341BB002,BB00100048_341BB002_25,Curado,1,,Route_1296
497,BB00100048_341BB002,BB00100048_341BB002_26,Av guararapes,0,,Route_1295
497,BB00100048_341BB002,BB00100048_341BB002_27,Curado,1,,Route_1296
497,BB00100048_341BB003,BB00100048_341BB003_2,Av guararapes,0,,Route_1295
497,BB00100048_341BB003,BB00100048_341BB003_3,Curado,1,,Route_1296
497,BB00100048_341BB003,BB00100048_341BB003_6,Av guararapes,0,,Route_1295
497,BB00100048_341BB003,BB00100048_341BB003_7,Curado,1,,Route_1296
497,BB00100048_341BB003,BB00100048_341BB003_10,Av guararapes,0,,Route_1295
497,BB00100048_341BB003,BB00100048_341BB003_11,Curado,1,,Route_1296
497,BB00100048_341BB003,BB00100048_341BB003_12,Av guararapes,0,,Route_1295
497,BB00100048_341BB003,BB00100048_341BB003_13,Curado,1,,Route_1296
497,BB00100048_341BB003,BB00100048_341BB003_14,Av guararapes,0,,Route_1295
497,BB00100048_341BB003,BB00100048_341BB003_15,Curado,1,,Route_1296
497,BB00100048_341BB003,BB00100048_341BB003_18,Av guararapes,0,,Route_1295
497,BB00100048_341BB003,BB00100048_341BB003_19,Curado,1,,Route_1296
497,BB00100048_341BB003,BB00100048_341BB003_20,Av guararapes,0,,Route_1295
497,BB00100048_341BB003,BB00100048_341BB003_21,Curado,1,,Route_1296
497,BB00100048_341BB003,BB00100048_341BB003_24,Av guararapes,0,,Route_1295
497,BB00100048_341BB003,BB00100048_341BB003_25,Curado,1,,Route_1296
491,BB00100072_348BB001,BB00100072_348BB001_2,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_3,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_4,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_5,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_6,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_7,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_8,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_9,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_10,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_11,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_12,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_13,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_14,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_15,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_16,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_17,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_18,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_19,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_20,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_21,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_22,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_23,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_24,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_25,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_26,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_27,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_28,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_29,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_30,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_31,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_32,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_33,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_36,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_37,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_38,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_39,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_40,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_41,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_42,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_43,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_44,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_45,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_46,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_47,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_48,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_49,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_50,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_51,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_52,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_53,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_54,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_55,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_56,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_57,TI TIP,1,,Route_1284
491,BB00100072_348BB001,BB00100072_348BB001_58,Curado V,0,,Route_1283
491,BB00100072_348BB001,BB00100072_348BB001_59,TI TIP,1,,Route_1284
489,BB00100073_351BB001,BB00100073_351BB001_2,TI TIP,0,,Route_1279
489,BB00100073_351BB001,BB00100073_351BB001_3,Curado II,1,,Route_1280
489,BB00100073_351BB001,BB00100073_351BB001_4,TI TIP,0,,Route_1279
489,BB00100073_351BB001,BB00100073_351BB001_5,Curado II,1,,Route_1280
489,BB00100073_351BB001,BB00100073_351BB001_6,TI TIP,0,,Route_1279
489,BB00100073_351BB001,BB00100073_351BB001_7,Curado II,1,,Route_1280
489,BB00100073_351BB001,BB00100073_351BB001_8,TI TIP,0,,Route_1279
489,BB00100073_351BB001,BB00100073_351BB001_9,Curado II,1,,Route_1280
489,BB00100073_351BB001,BB00100073_351BB001_10,TI TIP,0,,Route_1279
489,BB00100073_351BB001,BB00100073_351BB001_11,Curado II,1,,Route_1280
489,BB00100073_351BB001,BB00100073_351BB001_12,TI TIP,0,,Route_1279
489,BB00100073_351BB001,BB00100073_351BB001_13,Curado II,1,,Route_1280
489,BB00100073_351BB001,BB00100073_351BB001_14,TI TIP,0,,Route_1279
489,BB00100073_351BB001,BB00100073_351BB001_15,Curado II,1,,Route_1280
489,BB00100073_351BB001,BB00100073_351BB001_16,TI TIP,0,,Route_1279
489,BB00100073_351BB001,BB00100073_351BB001_17,Curado II,1,,Route_1280
489,BB00100073_351BB001,BB00100073_351BB001_18,TI TIP,0,,Route_1279
489,BB00100073_351BB001,BB00100073_351BB001_19,Curado II,1,,Route_1280
489,BB00100073_351BB001,BB00100073_351BB001_22,TI TIP,0,,Route_1279
489,BB00100073_351BB001,BB00100073_351BB001_23,Curado II,1,,Route_1280
489,BB00100073_351BB001,BB00100073_351BB001_24,TI TIP,0,,Route_1279
489,BB00100073_351BB001,BB00100073_351BB001_25,Curado II,1,,Route_1280
489,BB00100073_351BB001,BB00100073_351BB001_26,TI TIP,0,,Route_1279
489,BB00100073_351BB001,BB00100073_351BB001_27,Curado II,1,,Route_1280
489,BB00100073_351BB001,BB00100073_351BB001_30,TI TIP,0,,Route_1279
489,BB00100073_351BB001,BB00100073_351BB001_31,Curado II,1,,Route_1280
489,BB00100073_351BB001,BB00100073_351BB001_32,TI TIP,0,,Route_1279
489,BB00100073_351BB001,BB00100073_351BB001_33,Curado II,1,,Route_1280
489,BB00100073_351BB001,BB00100073_351BB001_34,TI TIP,0,,Route_1279
489,BB00100073_351BB001,BB00100073_351BB001_35,Curado II,1,,Route_1280
489,BB00100073_351BB001,BB00100073_351BB001_36,TI TIP,0,,Route_1279
489,BB00100073_351BB001,BB00100073_351BB001_37,Curado II,1,,Route_1280
489,BB00100073_351BB001,BB00100073_351BB001_38,TI TIP,0,,Route_1279
489,BB00100073_351BB001,BB00100073_351BB001_39,Curado II,1,,Route_1280
489,BB00100073_351BB001,BB00100073_351BB001_40,TI TIP,0,,Route_1279
489,BB00100073_351BB001,BB00100073_351BB001_41,Curado II,1,,Route_1280
489,BB00100073_351BB001,BB00100073_351BB001_42,TI TIP,0,,Route_1279
489,BB00100073_351BB001,BB00100073_351BB001_43,Curado II,1,,Route_1280
489,BB00100073_351BB001,BB00100073_351BB001_46,TI TIP,0,,Route_1279
489,BB00100073_351BB001,BB00100073_351BB001_47,Curado II,1,,Route_1280
489,BB00100073_351BB001,BB00100073_351BB001_48,TI TIP,0,,Route_1279
489,BB00100073_351BB001,BB00100073_351BB001_49,Curado II,1,,Route_1280
489,BB00100073_351BB001,BB00100073_351BB001_50,TI TIP,0,,Route_1279
489,BB00100073_351BB001,BB00100073_351BB001_51,Curado II,1,,Route_1280
489,BB00100073_351BB001,BB00100073_351BB001_52,TI TIP,0,,Route_1279
489,BB00100073_351BB001,BB00100073_351BB001_53,Curado II,1,,Route_1280
489,BB00100073_351BB002,BB00100073_351BB002_2,TI TIP,0,,Route_1279
489,BB00100073_351BB002,BB00100073_351BB002_3,Curado II,1,,Route_1280
489,BB00100073_351BB002,BB00100073_351BB002_4,TI TIP,0,,Route_1279
489,BB00100073_351BB002,BB00100073_351BB002_5,Curado II,1,,Route_1280
489,BB00100073_351BB002,BB00100073_351BB002_6,TI TIP,0,,Route_1279
489,BB00100073_351BB002,BB00100073_351BB002_7,Curado II,1,,Route_1280
489,BB00100073_351BB002,BB00100073_351BB002_8,TI TIP,0,,Route_1279
489,BB00100073_351BB002,BB00100073_351BB002_9,Curado II,1,,Route_1280
489,BB00100073_351BB002,BB00100073_351BB002_10,TI TIP,0,,Route_1279
489,BB00100073_351BB002,BB00100073_351BB002_11,Curado II,1,,Route_1280
489,BB00100073_351BB002,BB00100073_351BB002_12,TI TIP,0,,Route_1279
489,BB00100073_351BB002,BB00100073_351BB002_13,Curado II,1,,Route_1280
489,BB00100073_351BB002,BB00100073_351BB002_14,TI TIP,0,,Route_1279
489,BB00100073_351BB002,BB00100073_351BB002_15,Curado II,1,,Route_1280
489,BB00100073_351BB002,BB00100073_351BB002_18,TI TIP,0,,Route_1279
489,BB00100073_351BB002,BB00100073_351BB002_19,Curado II,1,,Route_1280
489,BB00100073_351BB002,BB00100073_351BB002_22,TI TIP,0,,Route_1279
489,BB00100073_351BB002,BB00100073_351BB002_23,Curado II,1,,Route_1280
489,BB00100073_351BB002,BB00100073_351BB002_24,TI TIP,0,,Route_1279
489,BB00100073_351BB002,BB00100073_351BB002_25,Curado II,1,,Route_1280
489,BB00100073_351BB002,BB00100073_351BB002_26,TI TIP,0,,Route_1279
489,BB00100073_351BB002,BB00100073_351BB002_27,Curado II,1,,Route_1280
