stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
601,10255,10255,Parada,-8.15078050979335,-34.9084777775016,,,,,America/Recife
602,10256,10256,Parada,-8.14946106438229,-34.9120222215833,,,,,America/Recife
603,10257,10257,Parada,-8.14890551102083,-34.9134861108833,,,,,America/Recife
604,10258,10258,Parada,-8.14788605890439,-34.9161583329593,,,,,America/Recife
746,20048,20048,Parada,-8.14136193618131,-34.9176224630595,,,,,America/Recife
748,20050,20050,Parada,-8.13330645037056,-34.9163112043684,,,,,America/Recife
701,20000,20000_,Parada,-8.12205551197014,-34.912130554618,,,,,America/Recife
720,20021,20021,Parada,-8.1401360610076,-34.9176888879791,,,,,America/Recife
721,20022,20022,Parada,-8.14385828716938,-34.9182749992554,,,,,America/Recife
745,20047,20047,Parada,-8.14520528317888,-34.9182783877058,,,,,America/Recife
722,20023,20023,Parada,-8.14558883860603,-34.9185499998004,,,,,America/Recife
723,20024,20024,Parada,-8.14772773219608,-34.9188999993591,,,,,America/Recife
597,10251,10251,Parada,-8.14768328462067,-34.9170388886872,,,,,America/Recife
598,10252,10252,Parada,-8.14861939734637,-34.9145694436685,,,,,America/Recife
599,10253,10253,Parada,-8.14908884374205,-34.9133083328711,,,,,America/Recife
600,10254,10254,Parada,-8.14997495547405,-34.9110472212647,,,,,America/Recife
379,10022,10022,Parada,-8.15124717835493,-34.9097333323542,,,,,America/Recife
380,10023,10023,Parada,-8.15501384513716,-34.9115249990207,,,,,America/Recife
383,10026,10026,Parada,-8.16219995528839,-34.9144999994249,,,,,America/Recife
384,10027,10027,Parada,-8.16482773091804,-34.915536110272,,,,,America/Recife
392,10037,10037,Parada,-8.18971939197293,-34.9207555551256,,,,,America/Recife
393,10038,10038,Parada,-8.19089994965264,-34.9204999998068,,,,,America/Recife
394,10039,10039,Parada,-8.19319439612975,-34.9208138881625,,,,,America/Recife
396,10041,10041,Parada,-8.19881939343935,-34.9199527774737,,,,,America/Recife
397,10042,10042,Parada,-8.20126106705703,-34.9190666661898,,,,,America/Recife
398,10043,10043,Parada,-8.20478883961718,-34.919216665847,,,,,America/Recife
399,10044,10044,Parada,-8.20886940086981,-34.9201638885299,,,,,America/Recife
400,10045,10045,Parada,-8.21139994919259,-34.9208749990649,,,,,America/Recife
401,10046,10046,Parada,-8.21417217554059,-34.9218055546937,,,,,America/Recife
402,10047,10047,Parada,-8.21648606085195,-34.9227527774492,,,,,America/Recife
403,10048,10048,Parada,-8.21669717103774,-34.9236499997632,,,,,America/Recife
404,10049,10049,Parada,-8.2166721702881,-34.9258027772127,,,,,America/Recife
405,10050,10050,Parada,-8.21808328418781,-34.9285749994557,,,,,America/Recife
406,10051,10051,Parada,-8.21817773277347,-34.9298805550642,,,,,America/Recife
407,10052,10052,Parada,-8.21818328575075,-34.9316916663713,,,,,America/Recife
408,10053,10053,Parada,-8.21883050509125,-34.934358332315,,,,,America/Recife
7502,PA95128,EMBARQUE 17 - TI Tancredo Neves,Parada,-8.1225684452526,-34.9123335643816,,,,,America/Recife
531,10184,10184,Parada,-8.12429995707194,-34.9072305554476,,,,,America/Recife
562,10215,10215,Parada,-8.13266106132918,-34.9101999996373,,,,,America/Recife
7527,PA95150,EMBARQUE 04 - TI Aeroporto,Parada,-8.13392783886392,-34.915245239897,,,,,America/Recife
527,10181,10181,Parada,-8.12337217258737,-34.9008777770742,,,,,America/Recife
530,10183,10183,Parada,-8.12295272667173,-34.9068527767844,,,,,America/Recife
7687,PA19926,Patio 2 Shp Recife ,Parada,-8.12080261693219,-34.9047088259436,,,,,America/Recife
7500,PA95126,EMBARQUE 15 - TI Tancredo Neves,Parada,-8.12220729716925,-34.9122320592373,,,,,America/Recife
509,10163,10163,Parada,-8.11036106272144,-34.9111999996772,,,,,America/Recife
511,10165,10165,Parada,-8.11124995639962,-34.9072999997783,,,,,America/Recife
512,10166,10166,Parada,-8.11287773417403,-34.905444444073,,,,,America/Recife
514,10168,10168,Parada,-8.11476939670846,-34.901822221888,,,,,America/Recife
7526,PA95149,EMBARQUE 05 - TI Aeroporto,Parada,-8.13410847594789,-34.9152823878534,,,,,America/Recife
7640,PA19893,EMBARQUE 02 - TI Joana Bezerra,Parada,-8.07245351594747,-34.8954150558477,,,,,America/Recife
691,10480,10480,Parada,-8.08737217652578,-34.8866666660585,,,,,America/Recife
7652,PA19905,Terminal Residencial Boa Viagem,Parada,-8.1189380539002,-34.9095450724248,,,,,America/Recife
550,10203,10203,Parada,-8.1159527310866,-34.9078972212228,,,,,America/Recife
518,10172,10172,Parada,-8.12280551272618,-34.9015583325675,,,,,America/Recife
5912,180240,180240,Parada,-8.06844995489482,-34.881086110481,,,,,America/Recife
543,10196,10196,Parada,-8.11167217774461,-34.9066444435332,,,,,America/Recife
544,10197,10197,Parada,-8.11430273229607,-34.9072444436659,,,,,America/Recife
545,10198,10198,Parada,-8.11581662112103,-34.9085555547692,,,,,America/Recife
572,10226,10226 Terminal de Setúbal,Parada,-8.13643630720292,-34.9130417286114,,,,,America/Recife
573,10227,10227,Parada,-8.13683884510638,-34.9140694442704,,,,,America/Recife
574,10228,10228,Parada,-8.13884928692256,-34.9145337278083,,,,,America/Recife
575,10229,10229,Parada,-8.1398547833249,-34.9141120864495,,,,,America/Recife
576,10230,10230,Parada,-8.14054162146041,-34.9126055547164,,,,,America/Recife
5724,180036,180036,Parada,-8.06363050607416,-34.8739527774683,,,,,America/Recife
7276,PA19602,10223,Parada,-8.14063224108652,-34.9122014335728,,,,,America/Recife
570,10224,10224,Parada,-8.13980105417854,-34.914002958881,,,,,America/Recife
571,10225,10225,Parada,-8.13850647856264,-34.9143778643726,,,,,America/Recife
612,10266,10266,Parada,-8.15739439909316,-34.9157305548021,,,,,America/Recife
692,10481,10481,Parada,-8.15576661580759,-34.9149666664468,,,,,America/Recife
693,10482,10482,Parada,-8.15408328926505,-34.9137805548379,,,,,America/Recife
605,10259,10259,Parada,-8.14711661552876,-34.918213888553,,,,,America/Recife
747,20049,20049,Parada,-8.13858953054693,-34.9171779318956,,,,,America/Recife
719,20020,20020,Parada,-8.13449717768592,-34.9172388881412,,,,,America/Recife
7372,PA95031TSR,  EMBARQUE Bacurau 01 - TI Cais de Sta. Rita,Parada,-8.06839649726341,-34.8757066103838,,,,,America/Recife
5820,180140,180140,Parada,-8.06197757784979,-34.8800748829361,,,,,America/Recife
7335,PA19647,Terminal de Setúbal,Parada,-8.13645766768317,-34.9128557445251,,,,,America/Recife
718,20019,20019,Parada,-8.13412495570997,-34.9173638879106,,,,,America/Recife
697,10486,10486,Parada,-8.13379161643326,-34.9059527772952,,,,,America/Recife
698,10487,10487,Parada,-8.12879162253019,-34.9053555551922,,,,,America/Recife
5861,180182,180182,Parada,-8.05458884536452,-34.8970138885573,,,,,America/Recife
5863,180184,180184,Parada,-8.05190828840597,-34.8951333330759,,,,,America/Recife
5866,180187,180187,Parada,-8.04903328784753,-34.8928722216364,,,,,America/Recife
5870,180191,180191,Parada,-8.04094717539646,-34.8807888887228,,,,,America/Recife
5871,180192,180192,Parada,-8.03953051052263,-34.8777833330938,,,,,America/Recife
5872,180193,180193,Parada,-8.03829439696716,-34.8751194442388,,,,,America/Recife
5873,180194,180194,Parada,-8.03489995212997,-34.8682611109074,,,,,America/Recife
5826,180146,180146,Parada,-8.03658884639016,-34.8727444441475,,,,,America/Recife
5827,180147,180147,Parada,-8.03759078437544,-34.8748378872894,,,,,America/Recife
5828,180148,180148,Parada,-8.03866661776132,-34.8772777773255,,,,,America/Recife
5829,180149,180149,Parada,-8.04000828659163,-34.8801388887728,,,,,America/Recife
5830,180150,180150,Parada,-8.04108328475436,-34.8824666663722,,,,,America/Recife
5831,180151,180151,Parada,-8.04191106762816,-34.8842833324084,,,,,America/Recife
5832,180152,180152,Parada,-8.04333050755702,-34.8872333325102,,,,,America/Recife
5833,180153,180153,Parada,-8.04833286716276,-34.8929480141942,,,,,America/Recife
5834,180154,180154,Parada,-8.05009995523658,-34.8943527768368,,,,,America/Recife
613,10267,10267,Parada,-8.15561106052989,-34.9178916659409,,,,,America/Recife
7515,12099,1299,Parada,-8.16952113452031,-34.9157952713587,,,,,America/Recife
378,10021,10021,Parada,-8.14576662331312,-34.9073305552932,,,,,America/Recife
382,10025,10025,Parada,-8.16096661584531,-34.9140472216027,,,,,America/Recife
1904,50260,50260,Parada,-8.12126383999091,-35.0879777765575,,,,,America/Recife
1905,50261,50261,Parada,-8.12287772720702,-35.0892305543515,,,,,America/Recife
1909,50265,50265,Parada,-8.12373883664233,-35.0911833327545,,,,,America/Recife
1910,50266,50266,Parada,-8.12288883531876,-35.0935749988557,,,,,America/Recife
1913,50269,50269,Parada,-8.12280550363946,-35.0953611099964,,,,,America/Recife
1916,50272,50272,Parada,-8.121916615911,-35.0968611103814,,,,,America/Recife
1863,50219,50219,Parada,-8.11812773114426,-35.0975027773709,,,,,America/Recife
1862,50218,50218,Parada,-8.11776661161645,-35.1001083323771,,,,,America/Recife
1873,50229,50229,Parada,-8.1185138345175,-35.1014027770487,,,,,America/Recife
1874,50230,50230,Parada,-8.11881105589767,-35.1027749994218,,,,,America/Recife
1875,50231,50231,Parada,-8.11920550730171,-35.1047055543593,,,,,America/Recife
1876,50232,50232,Parada,-8.11826661667103,-35.1064249993169,,,,,America/Recife
2273,70118,70118,Parada,-8.07772773274463,-34.9918999994933,,,,,America/Recife
2318,70162,70162,Parada,-8.06893328109226,-34.9868305552033,,,,,America/Recife
2316,70160,70160,Parada,-8.0687721773401,-34.9854416658618,,,,,America/Recife
7566,PA95185,EMBARQUE 10 - TI TIP,Parada,-8.06527659588839,-34.9810835073033,,,,,America/Recife
2196,70041,70041,Parada,-8.06949439547616,-34.991055555137,,,,,America/Recife
2314,70158,70158,Parada,-8.07157773200457,-34.9915638878356,,,,,America/Recife
2274,70119,70119,Parada,-8.07845550600545,-34.9931861104115,,,,,America/Recife
1914,50270,50270,Parada,-8.12298605914264,-35.0951194433415,,,,,America/Recife
1911,50267,50267,Parada,-8.12308884146155,-35.0932722210503,,,,,America/Recife
1912,50268,50268,Parada,-8.1240249465983,-35.091080554864,,,,,America/Recife
1908,50264,50264,Parada,-8.12479717276052,-35.0894638879808,,,,,America/Recife
1906,50262,50262,Parada,-8.12298883577609,-35.0891527767927,,,,,America/Recife
5867,180188,180188,Parada,-8.04367495418503,-34.8867194442796,,,,,America/Recife
5868,180189,180189,Parada,-8.04253050736958,-34.8842833329197,,,,,America/Recife
5874,180195,180195,Parada,-8.02607495689582,-34.8639888883436,,,,,America/Recife
5875,180196,180196,Parada,-8.02333328267885,-34.8619888879069,,,,,America/Recife
4678,150067,150067,Parada,-8.01456439309828,-34.8596144573214,,,,,America/Recife
4680,150069,150069,Parada,-8.01083910976799,-34.8586202118292,,,,,America/Recife
4681,150071,150071,Parada,-8.00629414702592,-34.8570768771596,,,,,America/Recife
4683,150073,150073,Parada,-8.00474694702428,-34.8567378342959,,,,,America/Recife
4685,150075,150075,Parada,-8.00231916810895,-34.8561533948336,,,,,America/Recife
4686,150076,150076,Parada,-7.99584702186769,-34.8549262357438,,,,,America/Recife
4687,150077,150077,Parada,-7.99369255005468,-34.8549385172076,,,,,America/Recife
4688,150078,150078,Parada,-7.9865960539432,-34.8558459085612,,,,,America/Recife
6706,PA19429,EMBARQUE 2B - TI PE-15,Parada,-7.98271140962215,-34.8563746686666,,,,,America/Recife
4669,150057,150057,Parada,-7.99340568507707,-34.8550118430347,,,,,America/Recife
4670,150058,150058,Parada,-7.99623606795732,-34.8550583330956,,,,,America/Recife
4672,150060,150060,Parada,-8.00399826379486,-34.8569627197595,,,,,America/Recife
5163,160025,160025,Parada,-8.00732922923774,-34.8577993370143,,,,,America/Recife
4675,150064,150064,Parada,-8.01105273334893,-34.8589611103444,,,,,America/Recife
4676,150065,150065,Parada,-8.01261949064136,-34.8594059908734,,,,,America/Recife
4677,150066,150066,Parada,-8.01433337066585,-34.8598642759553,,,,,America/Recife
5880,180201,180201,Parada,-8.0332805098604,-34.8688027775116,,,,,America/Recife
472,10118,10118,Parada,-8.08736384044593,-34.8906305547924,,,,,America/Recife
6818,PA19459,2450(Parada1V),Parada,-8.06290650618375,-34.8798996467389,,,,,America/Recife
7501,PA95127,EMBARQUE 16 - TI Tancredo Neves,Parada,-8.12247868066197,-34.912197054614,,,,,America/Recife
846,20148,20148,Parada,-8.07011661793549,-34.939708333039,,,,,America/Recife
847,20149,20149,Parada,-8.06412217776429,-34.9439388883292,,,,,America/Recife
6622,PA90383,Terminal CDU (Cidade Universitária),Parada,-8.05324068589725,-34.946474622995,,,,,America/Recife
2555,80265,80265,Parada,-8.05359329257841,-34.9557271979109,,,,,America/Recife
2527,80237,80237,Parada,-8.04468884487648,-34.9475888881525,,,,,America/Recife
7357,PA95021,EMBARQUE 11 - TI Macaxeira,Parada,-8.00816819991702,-34.9380040992431,,,,,America/Recife
2569,80280,80280,Parada,-8.04638050803307,-34.9475527767341,,,,,America/Recife
2571,80282,80282,Parada,-8.04638752387244,-34.9522808157422,,,,,America/Recife
2560,80271,80271,Parada,-8.04754439385731,-34.9541805545686,,,,,America/Recife
2561,80272,80272,Parada,-8.04886384078456,-34.9545083327695,,,,,America/Recife
2565,80276,80276,Parada,-8.05573883994458,-34.9564388886137,,,,,America/Recife
857,20159,20159,Parada,-8.1074416167574,-34.9272972219028,,,,,America/Recife
649,10307,10307,Parada,-8.19507495180008,-34.9348083323774,,,,,America/Recife
650,10308,10308,Parada,-8.19502217799339,-34.9332861106795,,,,,America/Recife
5741,180054,180054,Parada,-8.07846106435634,-34.891349999395,,,,,America/Recife
5931,180267,180267,Parada,-8.06265828674685,-34.8780861101853,,,,,America/Recife
648,10306,10306,Parada,-8.1949138374493,-34.9328861102616,,,,,America/Recife
635,10293,10293,Parada,-8.18086106519399,-34.9321249992902,,,,,America/Recife
636,10294,10294,Parada,-8.18166939311472,-34.929744443598,,,,,America/Recife
637,10295,10295,Parada,-8.18225551174635,-34.9274944442647,,,,,America/Recife
638,10296,10296,Parada,-8.18268606731689,-34.92579444426,,,,,America/Recife
639,10297,10297,Parada,-8.1832110588339,-34.9238277772498,,,,,America/Recife
640,10298,10298,Parada,-8.18379995034593,-34.921499999251,,,,,America/Recife
5917,180245,180245,Parada,-8.06996106627213,-34.8822694437291,,,,,America/Recife
629,10286,10286,Parada,-8.18357217569017,-34.9220694442218,,,,,America/Recife
630,10287,10287,Parada,-8.18301105929958,-34.9242499997357,,,,,America/Recife
631,10288,10288,Parada,-8.18251939466133,-34.9260222214678,,,,,America/Recife
632,10289,10289,Parada,-8.18206106110397,-34.927927776839,,,,,America/Recife
633,10290,10290,Parada,-8.1814916163712,-34.9300972220089,,,,,America/Recife
634,10291,10291,Parada,-8.18070550589705,-34.9321777773152,,,,,America/Recife
673,10331,10331,Parada,-8.19851106588815,-34.9229361109016,,,,,America/Recife
674,10332,10332,Parada,-8.19734161433435,-34.9227527770858,,,,,America/Recife
675,10333,10333,Parada,-8.19688884202646,-34.9207277769369,,,,,America/Recife
427,10072,10072,Parada,-8.19210273030398,-34.9205138885773,,,,,America/Recife
686,10346,10346,Parada,-8.08860272698183,-34.8941555549329,,,,,America/Recife
687,10347,10347,Parada,-8.08880273409439,-34.8921916657474,,,,,America/Recife
7684,PA19923,010499,Parada,-8.20736292757442,-34.919821296776,,,,,America/Recife
654,10312,10312,Parada,-8.19329994822681,-34.9320666657704,,,,,America/Recife
703,20002,20002,Parada,-8.17174439817122,-34.9330333330098,,,,,America/Recife
1059,20364,20364,Parada,-8.17103884150569,-34.9307166659686,,,,,America/Recife
1060,20365,20365,Parada,-8.17111106734153,-34.9279666662083,,,,,America/Recife
1061,20366,20366,Parada,-8.17116384026321,-34.9263305548421,,,,,America/Recife
1063,20368,20368,Parada,-8.16779995100647,-34.9251916659398,,,,,America/Recife
1064,20369,20369,Parada,-8.16599439814982,-34.923958332624,,,,,America/Recife
1067,20372,20372,Parada,-8.16030273409359,-34.9274111104831,,,,,America/Recife
741,20043,20043,Parada,-8.15630273136358,-34.9229111109502,,,,,America/Recife
742,20044,20044,Parada,-8.15438328599065,-34.9202777774714,,,,,America/Recife
743,20045,20045,Parada,-8.15200273030766,-34.9193805548764,,,,,America/Recife
554,10207,10207,Parada,-8.13443328344418,-34.9156416662744,,,,,America/Recife
486,10139,10139,Parada,-8.09082773067387,-34.8833277768422,,,,,America/Recife
487,10140,10140,Parada,-8.08932495467509,-34.881530555127,,,,,America/Recife
488,10141,10141,Parada,-8.08807773029002,-34.8820861109937,,,,,America/Recife
685,10344,10344,Parada,-8.08495550611087,-34.885516666284,,,,,America/Recife
724,20025,20025,Parada,-8.15076661869137,-34.9194305549069,,,,,America/Recife
725,20027,20027,Parada,-8.15442217412663,-34.9206583331341,,,,,America/Recife
726,20028,20028,Parada,-8.15526384275998,-34.9216555550355,,,,,America/Recife
727,20029,20029,Parada,-8.15691662209775,-34.9244722212632,,,,,America/Recife
1195,20510,20510,Parada,-8.16095273312894,-34.9273194435172,,,,,America/Recife
1077,20382,20382,Parada,-8.16116939269017,-34.9272333331239,,,,,America/Recife
1078,20383,20383,Parada,-8.16243051091205,-34.9260138883456,,,,,America/Recife
1079,20384,20384,Parada,-8.16283606087805,-34.9255805549144,,,,,America/Recife
1080,20385,20385,Parada,-8.16358606112129,-34.9252277773162,,,,,America/Recife
1198,20514,20514,Parada,-8.16463884430027,-34.9258999990703,,,,,America/Recife
1081,20386,20386,Parada,-8.16654439427444,-34.9270749993064,,,,,America/Recife
1082,20387,20387,Parada,-8.16849995213347,-34.9284222215768,,,,,America/Recife
1083,20388,20388,Parada,-8.1700916198696,-34.9294722217739,,,,,America/Recife
7512,PA95137,Terminal Jordão Baixo,Parada,-8.13088146186831,-34.9385720726706,,,,,America/Recife
991,20290,20290,Parada,-8.13170272996282,-34.9379083330031,,,,,America/Recife
992,20291,20291,Parada,-8.13399995119077,-34.9370999996988,,,,,America/Recife
993,20292,20292,Parada,-8.1368305071055,-34.9367222215335,,,,,America/Recife
1008,20307,20307,Parada,-8.13891662055443,-34.9357194437685,,,,,America/Recife
1009,20308,20308,Parada,-8.14058606385923,-34.9342333324804,,,,,America/Recife
1010,20309,20309,Parada,-8.14128051079389,-34.9328916663031,,,,,America/Recife
1011,20310,20310,Parada,-8.1408693983955,-34.9299305551674,,,,,America/Recife
1012,20311,20311,Parada,-8.14059995539256,-34.9279861106564,,,,,America/Recife
1013,20312,20312,Parada,-8.14063328516778,-34.9251638882555,,,,,America/Recife
1016,20315,20315,Parada,-8.14035550876887,-34.9210527771113,,,,,America/Recife
1017,20316,20316,Parada,-8.14018605933051,-34.9227277769849,,,,,America/Recife
1178,20483,20483,Parada,-8.14054995438834,-34.9244249989777,,,,,America/Recife
1018,20317,20317,Parada,-8.14046939374565,-34.9261499991474,,,,,America/Recife
1019,20318,20318,Parada,-8.1405166147512,-34.9281888884496,,,,,America/Recife
1020,20319,20319,Parada,-8.14087495210332,-34.9307416660214,,,,,America/Recife
1021,20320,20320,Parada,-8.14108883963424,-34.9322277768506,,,,,America/Recife
1022,20321,20321,Parada,-8.14044440098484,-34.9342499994596,,,,,America/Recife
1023,20322,20322,Parada,-8.13937217325798,-34.9351805552262,,,,,America/Recife
994,20293,20293,Parada,-8.13674161663293,-34.9364444441125,,,,,America/Recife
995,20294,20294,Parada,-8.1337055082198,-34.9371138882068,,,,,America/Recife
996,20295,20295,Parada,-8.13126661427659,-34.9379694439173,,,,,America/Recife
997,20296,20296,Parada,-8.12989717826249,-34.9382916657597,,,,,America/Recife
998,20297,20297,Parada,-8.12748050693888,-34.9384305546996,,,,,America/Recife
999,20298,20298,Parada,-8.12564717753709,-34.9371249989776,,,,,America/Recife
1000,20299,20299,Parada,-8.12423884249995,-34.9361749993335,,,,,America/Recife
1001,20300,20300,Parada,-8.12195828957485,-34.9357805552985,,,,,America/Recife
1002,20301,20301,Parada,-8.11999995442076,-34.9385999989681,,,,,America/Recife
985,20284,20284,Parada,-8.11888328673757,-34.9403611104437,,,,,America/Recife
986,20285,20285,Parada,-8.11991384430172,-34.938874999287,,,,,America/Recife
987,20286,20286,Parada,-8.12169995302471,-34.9362999998187,,,,,America/Recife
988,20287,20287,Parada,-8.12357773413275,-34.9358527771199,,,,,America/Recife
989,20288,20288,Parada,-8.12640828872865,-34.9378249996781,,,,,America/Recife
990,20289,20289,Parada,-8.13004439322671,-34.9383277767817,,,,,America/Recife
769,20071,20071,Parada,-8.13039995525492,-34.9383222212524,,,,,America/Recife
7524,PA95147,EMBARQUE 08 - TI Aeroporto,Parada,-8.13411892782552,-34.9149830427281,,,,,America/Recife
1865,50221,50221,Parada,-8.11528050141444,-35.1169027770147,,,,,America/Recife
1866,50222,50222,Parada,-8.11434994598071,-35.111763887592,,,,,America/Recife
1867,50223,50223,Parada,-8.11574995174939,-35.1103583328401,,,,,America/Recife
1868,50224,50224,Parada,-8.11696106289151,-35.1089111104869,,,,,America/Recife
1869,50225,50225,Parada,-8.11841106404642,-35.1064277769072,,,,,America/Recife
1870,50226,50226,Parada,-8.11934161569001,-35.1045222209848,,,,,America/Recife
1871,50227,50227,Parada,-8.11884994826156,-35.1025555549588,,,,,America/Recife
1872,50228,50228,Parada,-8.11859438927272,-35.1012972214102,,,,,America/Recife
1847,50203,50203,Parada,-8.11774161807959,-35.0998611100544,,,,,America/Recife
1848,50204,50204,Parada,-8.11776383666098,-35.0967333325555,,,,,America/Recife
1849,50205,50205,Parada,-8.11631939018278,-35.0906666659616,,,,,America/Recife
1850,50206,50206,Parada,-8.1152471737231,-35.0882416656614,,,,,America/Recife
1851,50207,50207,Parada,-8.11530550702478,-35.0854694435973,,,,,America/Recife
1852,50208,50208,Parada,-8.1152832818863,-35.0813777773219,,,,,America/Recife
1853,50209,50209,Parada,-8.11274994512063,-35.0773972216862,,,,,America/Recife
1854,50210,50210,Parada,-8.1075249527261,-35.0732638884779,,,,,America/Recife
1829,50185,50185,Parada,-8.10719716949709,-35.0659805546441,,,,,America/Recife
1830,50186,50186,Parada,-8.10859717487542,-35.0622888880017,,,,,America/Recife
1831,50187,50187,Parada,-8.10934994946163,-35.055213888178,,,,,America/Recife
1832,50188,50188,Parada,-8.10946939070252,-35.0498027773767,,,,,America/Recife
1833,50189,50189,Parada,-8.11200828723421,-35.0444555549048,,,,,America/Recife
1834,50190,50190,Parada,-8.11221106323701,-35.0406611100606,,,,,America/Recife
1835,50191,50191,Parada,-8.11206106001786,-35.0371694438798,,,,,America/Recife
1836,50192,50192,Parada,-8.11300272416885,-35.0315277768502,,,,,America/Recife
1837,50193,50193,Parada,-8.11353050299872,-35.027552776884,,,,,America/Recife
1838,50194,50194,Parada,-8.11317772667299,-35.0279499991675,,,,,America/Recife
1839,50195,50195,Parada,-8.11287772751454,-35.0312777767542,,,,,America/Recife
1840,50196,50196,Parada,-8.11186384098905,-35.0360527767027,,,,,America/Recife
1841,50197,50197,Parada,-8.11202495226595,-35.0401388879584,,,,,America/Recife
1842,50198,50198,Parada,-8.11178328325224,-35.044911110766,,,,,America/Recife
1843,50199,50199,Parada,-8.10913606323847,-35.0500361103887,,,,,America/Recife
1844,50200,50200,Parada,-8.10910272346763,-35.0554833324062,,,,,America/Recife
1845,50201,50201,Parada,-8.10871661514869,-35.0615499993796,,,,,America/Recife
1846,50202,50202,Parada,-8.10695550875415,-35.0665027773331,,,,,America/Recife
1855,50211,50211,Parada,-8.10724716886597,-35.0729583324035,,,,,America/Recife
1856,50212,50212,Parada,-8.11307494580489,-35.0776694432948,,,,,America/Recife
1857,50213,50213,Parada,-8.11529161688107,-35.0819027774121,,,,,America/Recife
1858,50214,50214,Parada,-8.11525273134978,-35.0850638885644,,,,,America/Recife
1859,50215,50215,Parada,-8.11555272474633,-35.0892194434732,,,,,America/Recife
1860,50216,50216,Parada,-8.11661661966717,-35.09156666618,,,,,America/Recife
1861,50217,50217,Parada,-8.11783606325077,-35.0955749989334,,,,,America/Recife
1877,50233,50233,Parada,-8.11704161848211,-35.1082333321534,,,,,America/Recife
1878,50234,50234,Parada,-8.11611106234706,-35.1100222210417,,,,,America/Recife
1879,50235,50235,Parada,-8.11414995121262,-35.1118638883174,,,,,America/Recife
1922,50278,50278,Parada,-8.12292494624766,-35.1016472217801,,,,,America/Recife
1923,50279,50279,Parada,-8.12373606000857,-35.1039222216451,,,,,America/Recife
1925,50281,50281,Parada,-8.12298328274959,-35.1052472211451,,,,,America/Recife
1927,50283,50283,Parada,-8.11978328194008,-35.106080554678,,,,,America/Recife
1819,50155,50155,Parada,-8.09020550906015,-34.9574194441429,,,,,America/Recife
2185,70030,70030,Parada,-8.08790273194368,-34.9595583329836,,,,,America/Recife
2189,70034,70034,Parada,-8.08704439680448,-34.9638833326961,,,,,America/Recife
2201,70046,70046,Parada,-8.07492217611595,-34.9661722211779,,,,,America/Recife
2202,70047,70047,Parada,-8.07404995568429,-34.9635472214808,,,,,America/Recife
2203,70048,70048,Parada,-8.07197772811134,-34.9566555551433,,,,,America/Recife
2204,70049,70049,Parada,-8.07137217723254,-34.9546416661488,,,,,America/Recife
2206,70051,70051,Parada,-8.06951939226132,-34.9498611104105,,,,,America/Recife
2208,70053,70053,Parada,-8.07185272687047,-34.9572944439526,,,,,America/Recife
2209,70054,70054,Parada,-8.07398051165774,-34.9643166662184,,,,,America/Recife
2210,70055,70055,Parada,-8.07579162074042,-34.9705749993991,,,,,America/Recife
2211,70056,70056,Parada,-8.07660272550284,-34.9736527768175,,,,,America/Recife
2225,70070,70070,Parada,-8.07913328682421,-34.9975972214759,,,,,America/Recife
2267,70112,70112,Parada,-8.07709717592862,-34.9972111102994,,,,,America/Recife
2265,70110,70110,Parada,-8.07464161861978,-34.9959222211386,,,,,America/Recife
7560,PA95179,EMBARQUE 04 - TI TIP,Parada,-8.06486808102517,-34.981435274276,,,,,America/Recife
2270,70115,70115,Parada,-8.07593328729065,-35.0021888878171,,,,,America/Recife
2269,70114,70114,Parada,-8.0766166171847,-35.0027777767776,,,,,America/Recife
2220,70065,70065,Parada,-8.07603606591466,-35.0004611105047,,,,,America/Recife
2221,70066,70066,Parada,-8.07846662006535,-34.9979833330448,,,,,America/Recife
2222,70067,70067,Parada,-8.0793777296114,-34.9975444437378,,,,,America/Recife
2215,70060,70060,Parada,-8.08251939986596,-34.9944194440019,,,,,America/Recife
2216,70061,70061,Parada,-8.08116106481301,-34.9899666657025,,,,,America/Recife
2217,70062,70062,Parada,-8.07990828851171,-34.9889888883036,,,,,America/Recife
2198,70043,70043,Parada,-8.0790999552631,-34.9846555548074,,,,,America/Recife
2199,70044,70044,Parada,-8.07840550597469,-34.9810111106866,,,,,America/Recife
2200,70045,70045,Parada,-8.07709161695927,-34.9736416661066,,,,,America/Recife
2182,70027,70027,Parada,-8.0875582859426,-34.9572611101602,,,,,America/Recife
2319,70163,70163,Parada,-8.07407495150348,-34.9921083323959,,,,,America/Recife
3179,90560,90560,Parada,-8.07061383782922,-34.9912138880501,,,,,America/Recife
1880,50236,50236,Parada,-8.11502772748412,-35.1164805547839,,,,,America/Recife
1881,50237,50237,Parada,-8.11545272995704,-35.1200055551749,,,,,America/Recife
1893,50249,50249,Parada,-8.11392216917515,-35.1287027766909,,,,,America/Recife
1894,50250,50250,Parada,-8.11080550046749,-35.1467777771981,,,,,America/Recife
1895,50251,50251,Parada,-8.11064716776131,-35.1548388876687,,,,,America/Recife
1896,50252,50252,Parada,-8.1060860576217,-35.1586861098387,,,,,America/Recife
1897,50253,50253,Parada,-8.10573050119855,-35.1633444434861,,,,,America/Recife
1898,50254,50254,Parada,-8.10534161314382,-35.1666305550707,,,,,America/Recife
